Prix,BoiteàV,Carburant,kilometrage,NBporte,Origine,Première main,Puissance fiscale,Etat,Age,Limiteur de vitesse,Jantes aluminium,CD/MP3/Bluetooth,Climatisation,Vitres électriques,Verrouillage centralisé à distance,Airbags,Caméra de recul,Système de navigation/GPS,Radar de recul,ESP,ABS,Ordinateur de bord,Régulateur de vitesse,Sièges cuir,Toit ouvrant,Marque_freq,Modèle_freq
47.0,0,0,2.7495337889181846,5,3.0,1,0.2804923872513998,2.0,2.5770030446515935,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11938769703522449,0.0010812041199567519
78.0,0,0,0.519407486807862,5,1.0,0,0.2804923872513998,3.0,0.5286316575752404,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.004609343879815626,0.0009104876799635805
185.0,0,0,0.023823864116679114,5,1.0,1,0.7925366864848372,2.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,5.690547999772378e-05
125.0,1,1,-1.2770831454476756,3,1.0,1,-1.2556405104489126,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.047629886758094805,0.014055653559437773
126.0,1,0,0.6433033924806576,5,1.0,1,2.3286695841851497,3.0,0.25551547263172675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.042451488078301944,0.004723154839811074
110.0,0,0,0.6433033924806576,5,1.0,1,-0.743596211215475,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.019689296079212427
238.0,1,0,-0.7195515699200951,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.004609343879815626
250.0,1,0,0.519407486807862,5,1.0,1,0.2804923872513998,2.0,-0.5638330821988146,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.011551812439537927,0.0010812041199567519
240.0,1,0,-0.6576036170836972,5,2.0,0,0.2804923872513998,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.042451488078301944,0.007454617879701815
51.0,0,0,-1.1531872397748801,5,1.0,0,-1.2556405104489126,2.0,0.8017478425187543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.00034143287998634266
290.0,1,0,-1.3390310982840736,5,1.0,1,-0.23155191198203764,3.0,-0.7003911746705714,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0.011551812439537927,0.0010812041199567519
105.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.047629886758094805,0.005292209639788312
315.0,1,0,-0.9673433812656865,5,1.0,1,0.2804923872513998,3.0,-1.1100654520858422,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0.11938769703522449,0.0031867068798725317
56.0,0,0,-1.4009790511204714,5,3.0,0,0.2804923872513998,1.0,1.211422119934025,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0.08000910487679963,0.0026745575598930175
630.0,1,0,0.023823864116679114,5,1.0,1,2.3286695841851497,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03602116883855915,0.0009104876799635805
65.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,1.0,1.211422119934025,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.1093723325556251,0.01849428099926023
90.0,0,0,2.130054260554206,5,3.0,0,0.2804923872513998,3.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0022762191999089513
68.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,2.0,1.4845383048775387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0043248164798270075
28.0,0,0,-1.586822909629665,5,3.0,0,0.2804923872513998,2.0,2.850119229595107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11938769703522449,0.0010812041199567519
360.0,1,0,0.7671992981534533,5,3.0,1,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.02646104819894156
100.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.010470608319581175
135.0,0,0,-0.4098118057381058,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.1093723325556251,0.014681613839412735
157.0,0,0,0.7671992981534533,5,1.0,0,0.2804923872513998,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.11938769703522449,0.004609343879815626
104.0,0,0,0.519407486807862,5,1.0,0,-0.743596211215475,3.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.006601035679735958
185.0,1,1,-0.8434474755928908,3,1.0,1,0.7925366864848372,2.0,-0.5638330821988146,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.005519831559779207,0.003072895919877084
218.0,1,0,-0.347863852901708,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.057076196437716956,0.0024469356399021225
110.0,0,1,-0.5956556642472994,5,3.0,0,-0.743596211215475,3.0,-0.2907168972553008,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.02151027143913959,0.003072895919877084
135.0,0,1,-0.7195515699200951,5,1.0,1,-0.23155191198203764,3.0,-0.7003911746705714,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0.02930632219882775,0.006373413759745063
106.0,0,1,-0.4098118057381058,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.027143913958914242,0.0043248164798270075
47.0,0,0,2.130054260554206,5,1.0,0,-0.23155191198203764,1.0,1.4845383048775387,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.002333124679906675
55.0,0,0,2.130054260554206,5,1.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.08000910487679963,0.006828657599726853
55.0,0,0,-1.586822909629665,3,1.0,0,-0.23155191198203764,3.0,0.9383059349905112,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.00466624935981335
32.0,0,0,-1.5248749567932671,5,3.0,1,-0.743596211215475,3.0,2.4404449521798366,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.001820975359927161
260.0,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,1.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025322938598987082,0.008535821999658567
345.0,1,0,0.2716156754622705,3,1.0,1,0.2804923872513998,2.0,-0.2907168972553008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.01325897683946964
160.0,0,0,0.7671992981534533,5,1.0,0,0.2804923872513998,2.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.11938769703522449,0.004609343879815626
125.0,1,0,0.39551158113506624,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0.1093723325556251,0.03892334831844307
34.0,1,0,-1.586822909629665,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.057076196437716956,0.014852330279405907
250.0,0,0,-1.3390310982840736,5,3.0,1,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.057076196437716956,0.00796676719968133
95.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,1.0,0.25551547263172675,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0.1093723325556251,0.01849428099926023
152.0,0,0,-0.5956556642472994,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
143.0,1,0,0.023823864116679114,5,1.0,0,0.7925366864848372,3.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.02930632219882775,0.009047971319638082
182.0,1,0,-0.347863852901708,5,1.0,0,-0.743596211215475,2.0,-0.7003911746705714,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.1093723325556251,0.01849428099926023
115.0,0,0,-1.3390310982840736,5,3.0,0,1.3045809857182746,2.0,0.5286316575752404,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.1093723325556251,0.03892334831844307
117.0,0,0,-0.347863852901708,5,1.0,1,-0.743596211215475,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
122.0,0,0,0.2716156754622705,5,1.0,1,-0.743596211215475,3.0,-0.15415880478354393,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.014681613839412735
53.0,0,0,1.5105747321902276,5,1.0,0,1.8166252849517122,1.0,2.0307706747645664,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.005576737039776931,0.00039833835998406646
123.0,0,0,-0.347863852901708,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02646104819894156
170.0,0,0,0.8910952038262491,5,3.0,0,0.2804923872513998,3.0,0.5286316575752404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.042451488078301944,0.0034712342798611504
159.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
145.0,1,0,0.8910952038262491,5,3.0,0,0.2804923872513998,2.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.11938769703522449,0.0027883685198884654
387.0,1,0,-1.0912392869384822,5,1.0,1,0.2804923872513998,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.0050076822397996925
350.0,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,2.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.02646104819894156
125.0,0,0,-0.4717597585745037,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
128.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.057076196437716956,0.0019347863199226086
70.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,1.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017014738519319412,0.005747453479770102
45.0,0,1,0.7671992981534533,5,3.0,1,-0.743596211215475,2.0,2.0307706747645664,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.047629886758094805,0.0029590849598816367
56.0,1,0,-1.586822909629665,5,1.0,0,2.3286695841851497,2.0,1.074864027462268,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.042451488078301944,0.004723154839811074
56.0,0,0,2.130054260554206,5,2.0,0,0.2804923872513998,2.0,1.6210963973492956,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0.027143913958914242,0.00978774255960849
110.0,0,1,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.0279974961588801,0.009673931599613043
60.0,0,1,1.5105747321902276,5,1.0,0,0.2804923872513998,2.0,1.211422119934025,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.01024298639959028,0.0016502589199339896
258.0,1,0,0.2716156754622705,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057076196437716956,0.014852330279405907
210.0,1,0,-0.5956556642472994,5,1.0,1,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0.004893871279804245,0.0017071643999317133
138.0,0,0,-1.0292913341020844,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.03448472087862061,0.009275593239628977
356.0,1,0,0.39551158113506624,5,1.0,0,0.2804923872513998,1.0,-0.8369492671423284,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.011551812439537927,0.006088886359756444
255.0,1,0,0.8910952038262491,5,1.0,1,0.2804923872513998,2.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.0105275137995789
188.0,1,0,0.023823864116679114,3,3.0,1,-0.743596211215475,3.0,-0.7003911746705714,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
99.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0.1093723325556251,0.03892334831844307
328.0,1,0,-0.10007204155611658,5,3.0,0,0.2804923872513998,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.02646104819894156
158.0,0,0,-0.10007204155611658,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08655323507653787,0.014112559039435498
60.0,0,1,-1.215135192611278,5,3.0,0,1.8166252849517122,1.0,2.5770030446515935,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0.07283901439708644,0.00022762191999089513
192.0,0,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.014681613839412735,0.00022762191999089513
198.0,1,0,-1.0912392869384822,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.057076196437716956,0.010186080919592557
168.0,1,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
28.0,0,0,2.130054260554206,5,3.0,0,-0.23155191198203764,2.0,3.6694677844256485,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0018778808399248848
169.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.08000910487679963,0.005918169919763273
140.0,0,0,-1.586822909629665,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.08655323507653787,0.02088431115916463
60.0,0,0,2.130054260554206,5,3.0,0,0.7925366864848372,2.0,2.5770030446515935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.014055653559437773
185.0,1,0,-1.586822909629665,5,1.0,1,0.2804923872513998,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.011665623399533375
200.0,0,0,-0.22396794722891228,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08655323507653787,0.02185170431912593
167.0,1,0,0.519407486807862,5,1.0,1,0.7925366864848372,1.0,0.25551547263172675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057076196437716956,0.00796676719968133
118.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.03448472087862061,0.009275593239628977
320.0,1,0,0.2716156754622705,5,1.0,1,2.3286695841851497,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.013884937119444602
165.0,0,0,0.8910952038262491,5,2.0,1,0.2804923872513998,2.0,-0.2907168972553008,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
42.0,0,1,-1.2770831454476756,5,3.0,0,-0.743596211215475,2.0,2.3038868597080797,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0.007909861719683605,0.00045524383998179026
110.0,0,0,0.7671992981534533,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0.008535821999658567,0.00466624935981335
440.0,1,0,-0.22396794722891228,5,1.0,1,2.3286695841851497,3.0,-0.8369492671423284,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.11938769703522449,0.013884937119444602
305.0,1,0,-1.0292913341020844,5,1.0,0,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08000910487679963,0.009161782279633528
32.0,0,1,1.5105747321902276,3,1.0,1,-0.743596211215475,1.0,1.7576544898210524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.004438627439822455
75.0,0,0,2.7495337889181846,5,1.0,0,0.2804923872513998,2.0,1.211422119934025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.008194389119672225
118.0,0,0,0.14771976978947482,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.11938769703522449,0.009844648039606213
285.0,1,0,0.2716156754622705,5,1.0,1,0.7925366864848372,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.057076196437716956,0.00796676719968133
179.0,1,0,-0.4098118057381058,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0.018152848119273885,0.005918169919763273
135.0,0,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,2.0,-0.15415880478354393,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.027143913958914242,0.0006828657599726853
230.0,1,0,0.14771976978947482,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.01024298639959028,0.0032436123598702554
165.0,0,0,0.39551158113506624,5,1.0,0,0.2804923872513998,3.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.04552438399817903,0.011210379559551585
118.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,3.0,-0.017600712311787052,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0.08655323507653787,0.014112559039435498
260.0,1,0,-0.5956556642472994,5,1.0,0,0.2804923872513998,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1093723325556251,0.0020485972799180563
26.0,0,0,3.988492845646142,5,3.0,0,-0.23155191198203764,1.0,3.8060258768974053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0009673931599613043
36.0,0,1,0.2716156754622705,5,1.0,0,-0.743596211215475,2.0,1.6210963973492956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02930632219882775,0.006373413759745063
148.0,0,0,1.5105747321902276,5,1.0,1,0.2804923872513998,3.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.04552438399817903,0.011210379559551585
420.0,1,0,-1.3390310982840736,5,1.0,1,0.2804923872513998,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.042451488078301944,0.006088886359756444
210.0,1,0,0.14771976978947482,5,3.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.014681613839412735,0.00887725487964491
131.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0.03448472087862061,0.0071131849997154726
172.0,1,0,0.7671992981534533,5,1.0,1,0.2804923872513998,1.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.011665623399533375
130.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.1093723325556251,0.014681613839412735
169.0,0,0,-0.4717597585745037,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
51.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,3.0,1.6210963973492956,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.08000910487679963,0.006828657599726853
75.0,0,0,0.14771976978947482,5,1.0,0,-0.743596211215475,2.0,0.5286316575752404,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
123.0,0,0,-0.10007204155611658,5,1.0,1,-0.743596211215475,3.0,0.25551547263172675,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0.04552438399817903,0.010470608319581175
225.0,1,0,0.39551158113506624,5,1.0,0,0.2804923872513998,2.0,-0.4272749897270577,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.11938769703522449,0.02646104819894156
118.0,1,1,-0.6576036170836972,3,1.0,0,1.8166252849517122,3.0,0.6651897500469974,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.03602116883855915,0.0047800603198087975
309.0,1,0,0.023823864116679114,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.07283901439708644,0.0105275137995789
103.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.03892334831844307
21.0,0,0,0.7671992981534533,5,3.0,0,-0.23155191198203764,2.0,2.7135611371233503,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.047629886758094805,0.0030159904398793604
155.0,0,0,-1.1531872397748801,3,1.0,0,-0.743596211215475,3.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.00722699595971092
19.499,1,0,-0.9053954284292887,5,1.0,1,-0.23155191198203764,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.018152848119273885,0.005918169919763273
86.0,0,1,-0.4098118057381058,5,1.0,0,-0.23155191198203764,3.0,-0.8369492671423284,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.08655323507653787,0.02646104819894156
410.0,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03602116883855915,0.009275593239628977
168.0,1,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
110.0,0,0,0.7671992981534533,5,1.0,0,-0.743596211215475,3.0,0.3920735651034836,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.08655323507653787,0.02185170431912593
410.0,1,0,-0.347863852901708,5,1.0,0,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.0014795424799408183
61.0,0,1,-0.347863852901708,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.08000910487679963,0.005918169919763273
1240.0,1,2,-1.586822909629665,5,2.0,1,0.2804923872513998,3.0,-1.383181637029356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.004495532919820178
142.0,0,0,0.023823864116679114,5,1.0,1,-1.2556405104489126,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0071131849997154726
230.0,1,0,0.6433033924806576,5,1.0,0,0.2804923872513998,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014681613839412735,0.00887725487964491
170.0,1,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008535821999658567,0.00466624935981335
88.0,0,0,-0.4098118057381058,3,1.0,0,-1.2556405104489126,3.0,-0.15415880478354393,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.047629886758094805,0.014055653559437773
125.0,0,0,1.5105747321902276,5,1.0,1,-0.743596211215475,3.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017014738519319412,0.0002845273999886189
98.0,0,0,1.5105747321902276,5,1.0,1,0.2804923872513998,3.0,0.9383059349905112,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.11938769703522449,0.008194389119672225
70.0,0,1,-0.8434474755928908,5,1.0,1,-0.23155191198203764,2.0,-0.017600712311787052,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.0005690547999772378,0.00022762191999089513
39.0,0,1,-1.586822909629665,5,1.0,0,-0.743596211215475,1.0,1.4845383048775387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.009275593239628977
133.0,0,0,-0.7814995227564929,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08655323507653787,0.02088431115916463
117.0,0,0,0.14771976978947482,5,1.0,0,0.2804923872513998,2.0,0.25551547263172675,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0.047629886758094805,0.0010242986399590281
163.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
485.0,1,0,-1.2770831454476756,5,1.0,1,0.2804923872513998,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042451488078301944,0.006088886359756444
370.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.01325897683946964
185.0,1,0,-0.4717597585745037,5,1.0,1,0.2804923872513998,2.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014681613839412735,0.00887725487964491
445.0,1,0,-1.1531872397748801,3,1.0,1,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.014055653559437773
135.0,1,1,-1.1531872397748801,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0.057076196437716956,0.0054629260797814825
